,V,fitness,AH3,AF3,AF5,A3N3,AD5,s,tau,lambda1,lambda2,taquiónico
19,0.000147714055942672249860728173054,6.22098606930600e-9,2.462710702337077,-96.3000889929312,-86.40548016095994,13.345418803779523,0.2957731522484863,61.220837171780914,12.138350087935624,-7.99371549722492e-7,8.11343168883439e-7,1
20,0.0000255797024891057047280180924975,5.34537398246657e-9,1.9921793196216413,8.896227918158473,-69.34802283215511,-52.73327373155852,-8.660416132073195,97.12006235152505,38.474848167391414,-6.77540004055656e-8,7.84332434901686e-8,1
21,-0.0000155958063411677039049579168717,2.98178576991167e-9,-1.4003991049045084,-23.39732335755491,30.74255474110595,82.89657675354556,13.746826567037047,99.32195157364698,70.08929827860653,-4.68761092162164e-8,4.53864087501878e-8,1
22,0.0000490282217543448728923338730823,2.70224349030664e-8,2.303907585857317,21.18072668486299,0.4509852994756045,-31.447972324555963,-3.2486962413469627,96.81861543560211,32.6798559611062,-5.88174658944635e-8,1.12844974766119e-7,1
23,0.000586048212150305715580078658178,9.35644155914844e-9,36.81347784823288,80.82115149346168,-59.96988270983443,20.219445584572668,-61.83784647966233,98.21928929193842,14.398885161081088,-1.43368785454338e-6,1.44808937759737e-6,1
24,0.0000335041531714853386839450544166,1.04497334396647e-8,-0.021542869402907172,53.03427061264347,-67.68840997366215,22.639575113542264,-8.421073009757336,87.66574728371818,35.87428567282005,-8.53705608148671e-9,2.94357935680533e-8,1
25,0.000278288123193896777627515115583,1.89958675461940e-9,6.059609201639034,-2.86514876166531,88.08067247753024,61.219712976190095,-76.9406327155949,92.53109095226777,26.1423052300346,-3.96272353809929e-7,3.99788714372848e-7,1
26,0.000382866087484263529789468849529,6.92735684774168e-9,13.972459104746335,-59.60102258470366,-75.72461927417744,55.14972266249555,-90.91066696477492,99.24776338104917,23.080143128056907,-6.06078115593273e-7,6.19150566659987e-7,1
27,-0.0000861343870009325334293273646047,2.14162935850292e-8,-0.32120636072417597,-77.4992925873929,74.76599594586128,-19.40829753682584,58.42264365155452,78.20853131024326,67.24378954490973,-3.42787493532491e-8,7.71043732823778e-8,1
28,0.0000656254309237529350438966613268,2.28394717559617e-9,-0.348913685562664,-53.75714746910085,90.22971775475679,67.21573890046145,-14.956341357384773,95.63356745240343,24.56865140994865,-5.09119307789808e-8,5.54766877686741e-8,1
29,0.000128697396342656276979621310375,6.66593580992141e-9,5.68621943632175,-13.380026563566872,75.07614507848504,32.86812460037282,-15.174626164029846,99.48879496223827,16.517312478061687,-2.28704036824499e-7,2.41921289098646e-7,1
30,0.000248267314912157047168683732252,1.21809536804877e-8,12.463392644095933,8.442786713258982,-49.40297436411703,-19.601150540036286,-28.27225947685676,90.6441625056095,16.41066978413387,-6.65541434327674e-7,6.89081866788154e-7,1
31,0.000224415127591314113178824762862,1.17424624827611e-9,12.242784140070782,70.93348260388723,-43.945652176533166,-86.02184661655845,-50.71475404462387,94.08924702779596,22.070303567623895,-5.66709604301835e-7,5.68424268056562e-7,1
32,0.000279437363587179896096124309679,5.14237532104002e-9,4.137390468248967,44.394334834757046,24.75430344738838,56.91323143295287,-88.38939349801569,87.28205131427995,30.73545351647552,-3.57630904280911e-7,3.67702819830179e-7,1
33,0.0000369462357549646310808308391493,5.71680868604278e-9,-1.4580672063603686,72.8731335686461,76.49869823846842,64.56579945172649,-9.882456033693131,95.95058750650448,24.485832507787798,-4.36719694829953e-8,5.51013172327803e-8,1
34,0.000249952551461341552010986255539,1.19043740848821e-8,5.6227700720124005,58.16436562941482,-40.665375273106385,46.70952164367691,-86.5255410834067,95.76634834505509,30.472095823481236,-2.98928214055070e-7,3.22546101189049e-7,1
35,0.0000719728900688658683893611511806,4.43799104256610e-9,6.527582818431867,97.54569842319961,-50.779918579353954,-51.168375769830554,-12.726639237735554,93.56451133534127,16.02044803825121,-2.73334833764471e-7,2.82056554520757e-7,1
36,0.0000790031817279527025796662109691,9.96165408973068e-9,1.5237917235792366,25.00568907209467,25.177808881973604,18.644290550972983,-21.245388374359038,92.81174356008475,28.460220926409118,-8.78770173518901e-8,1.07782395826027e-7,1
37,0.000206583581845818688160765219664,1.42959644984450e-9,3.2140641816689595,22.786561594175893,39.482220896339584,89.1382530589564,-74.38984094528236,96.56710927047018,29.780976373183986,-2.13541442972330e-7,2.16314308660750e-7,1
38,0.000185430642344546685144901498887,2.41025442733529e-9,3.999403038418947,-93.06937375732774,60.73415167631552,-53.85497345924022,-62.00309528372829,79.8092684730118,37.465877358777675,-3.87009977368365e-7,3.91610664375817e-7,1
39,0.000145885656866223553879483021412,3.66437168230105e-9,2.8659338343061336,64.56465163398076,37.97488515792432,21.888811538717533,-85.431719949698,99.88355245442511,42.42447328605613,-1.32823615602900e-7,1.40111345317878e-7,1
40,0.000330665043016838903610493671792,6.46104513304420e-8,10.926460786296005,-96.68553168810956,-93.43556391017475,-36.21418009943061,-82.16105600790405,95.75193875251274,30.263601797388183,-4.45790330159448e-7,5.74468951353321e-7,1
41,-0.0000118611889869645872538916897554,1.53472835903396e-9,0.8125483511086031,24.369963195516647,23.646144707044826,-62.35496897045567,11.261274872910022,95.54451346092364,63.22909934635761,-2.42676743605022e-8,2.73358470724160e-8,1
42,0.000198285268361345166227005520909,6.25005445949327e-9,4.323344997800405,10.346800229772569,-33.84866003406022,49.27190695997626,-63.67776780785079,95.60898957396428,28.68535031552003,-2.43567856714011e-7,2.55947554961953e-7,1
43,-0.000119184231735462432778469010763,4.70422722635186e-9,-1.841367471832541,-40.75625345040914,91.43907113425186,76.89930063431481,63.270495824670405,75.58852635532395,70.05720771612253,-2.00489730648735e-7,2.09840959819757e-7,1
44,0.00000148773061135543740600472098490,5.66802595133892e-9,-0.020278431254652673,-6.549243100110942,-4.067975749342054,2.1675996934917237,2.1181785234837776,97.26779259112178,23.671026568175325,2.80374086919927e-9,8.53223317287530e-9,0
45,0.000282170406523864962609199347199,2.05958083715123e-8,9.128228293021266,73.3118735618051,55.204253579408686,-8.54094411829142,-98.62758124151767,96.38429648372852,28.26737810271758,-4.49945751334555e-7,4.39747725012892e-7,1
46,0.000191337471030149483455090608786,1.33208509699872e-9,11.397376386727203,24.928319463787815,-89.88300345238432,51.69751928352596,-13.373595184363467,98.74918280481307,11.519826991620342,-4.43284644689380e-7,4.45543015589465e-7,1
47,0.000785132324807109177600139560127,1.05000803792576e-8,73.59031816586156,-14.727203859666972,-58.509196608827764,66.25043878905859,-22.773953051979646,95.96522591122482,8.560363865390674,-2.89545268417261e-6,2.89974871619790e-6,1
48,0.000406064351747862533649480187847,3.51992953816939e-9,18.21359020919708,-0.2636668431638185,58.727677616849746,-25.597900876315947,-98.08022908405358,98.75334511239562,22.844533910879573,-7.54111607773996e-7,7.59942759371420e-7,1
49,-0.000118798761078202193210325010586,8.56768731705358e-9,-0.22399271913684515,-10.007574454055089,-27.844684078183036,-86.23846329512273,72.56538081730628,93.71714970218996,49.313130424237585,-5.93249050370612e-8,5.50423449207991e-8,1
50,0.0000898328630335809775108932284660,1.33479079720364e-8,3.944340034718195,-68.83262819646507,-14.399334487943904,-64.12080410411119,-30.054920387931716,94.34553948188132,35.90714411231457,-1.66721259575690e-7,1.93351464440712e-7,1
51,0.000144926595252682893343737502434,9.52349822255404e-9,3.616033018342833,6.647641023604734,95.51560234006106,-46.67550547831378,-89.9980319500211,97.70076148236785,49.97822621376922,-1.51921415868064e-7,1.70911686786428e-7,1
52,0.000941762557090068588155906681436,1.44116041268390e-8,20.973193269918156,-86.89566623738096,-38.642549129450046,-93.25255739031203,-62.717473109099984,62.54006920975564,15.723027272073619,-5.13165848229745e-6,5.13775714168961e-6,1
53,0.000192596974196005668502479357684,6.77961364356895e-9,4.21003813645558,-45.16322507184991,56.10668137475375,-24.398413407098346,-96.08140635012603,91.5883099367949,41.057685482554405,-2.58242056639369e-7,2.54883329532511e-7,1
54,0.000114544551055597196537010062922,8.06385295220576e-10,4.193790217877563,71.9811779278676,9.385416261162987,-58.81569729740814,-60.47072135139682,97.28237232459007,38.704081423089335,-1.80481864569325e-7,1.80096140204255e-7,1
55,0.000179261211480248193374936738209,1.14156427279225e-8,1.0216947708294697,-97.37512672854287,28.837944517771803,66.7725965339423,-84.32052383503893,86.09084283229272,48.24592916542342,-1.20537114079115e-7,1.43341344667643e-7,1
56,0.000910343307266358713752962827925,1.64956166439329e-8,59.54501711040899,-68.50063754051057,28.54177187298194,-44.37166551451413,-87.2565607689725,96.70054414975078,14.643191484769469,-2.44376806519099e-6,2.46463019591916e-6,1
57,0.0000643860107045516959862682671023,1.16329971560424e-8,8.67009921869996,-29.53364433303946,38.83721992938061,-78.4921039695716,-3.5514625762873777,93.27185815617614,15.254339637095793,-3.52898525959247e-7,3.75906902474355e-7,1
58,0.000137087317297375071165413396024,8.51539902455792e-9,2.027201815821414,52.180540129338965,74.01138273093281,56.373248031647194,-45.9163277693303,95.57084712249126,29.981569355566617,-1.30382212566916e-7,1.47376830042317e-7,1
59,0.0000871648138568910130653116796751,1.29768807505864e-9,2.0408115645729623,-77.65267462582236,36.247381729243614,-12.550344880368144,-59.16632643452506,99.65516506345016,49.01823037802495,-8.84744284264912e-8,9.10517205420712e-8,1
60,0.000131292992326390820260681446818,1.07743326369807e-8,3.4921257909894052,68.93030192676483,73.92451464488087,-63.44684324702923,-89.0461053224399,99.3763152063121,54.49107652276866,-1.30277855098382e-7,1.51781450200829e-7,1
61,0.000288300360122379088941013680625,1.79300218853361e-8,9.704483192613282,-35.671718925000846,8.516378858995765,50.41105139605597,-71.70688375535804,99.94547828446446,24.605385406475243,-4.01216549848787e-7,4.36701571389805e-7,1
62,0.000319880180708513942033910382179,9.90689774948872e-9,18.846231881872555,-64.85589519333841,-76.85262979011776,-33.03373942845849,-43.92039375724601,97.84032064828226,17.883952310216177,-7.50489428482952e-7,7.69107407776762e-7,1
63,0.000199020058222333640334661408744,4.30195192373904e-10,5.240598239197894,42.6796117416273,-58.008019862192505,-59.19019060236226,-57.282862718357386,80.7923342517809,31.197996733550738,-4.70526250362038e-7,4.71057707233551e-7,1
64,0.000127513891524573021174493447916,1.43208495851939e-8,2.163728892326361,-38.281420119204704,-68.45746752000828,-2.861342955164318,-85.35989102131833,98.91079486725849,58.969989795196675,-8.63414801804374e-8,1.14960561333159e-7,1
65,0.000257678710240595294604648568537,2.76384726689224e-9,6.0271236082410695,-23.337779594932243,-65.13521361475141,72.15562461074785,-62.42664001013365,94.1737739201122,24.011610143576146,-3.68604813769291e-7,3.73881357120176e-7,1
66,0.0000310851490903961749905776157377,6.13997145380130e-9,3.104565295143047,76.10350239097659,11.093450672337738,-58.79007935830871,-12.987434067549202,97.93973982043977,27.41244599356598,-1.12877341055906e-7,1.09814143483764e-7,1
67,0.000576100522823978734507366361584,1.32923272678240e-8,23.181102557765215,-79.29512116683387,33.52893617657219,50.19961285865247,-95.90309750974467,95.40765806358662,19.577131082102163,-1.12091420066546e-6,1.14501975518428e-6,1
68,0.000107406668257801330259096350694,2.34236249798234e-8,7.779758088702593,55.09809172432742,99.14852142559855,-73.44090953188964,-11.061365093943294,79.66084098028368,15.811196453946263,-5.99529093498734e-7,6.45816990534798e-7,1
69,0.000298055614646960151219168277947,1.72000847501346e-8,16.17430073699346,76.41497284574339,-53.73454188172466,-98.51663451594118,-57.84623020888433,93.97359871735553,21.19628062057266,-7.31433028441185e-7,7.64733316524333e-7,1
70,0.0000128423989543423777877351188437,7.71965713934894e-10,2.332882928154106,33.53944678901496,-14.890967555711626,-94.21393603954897,-6.162197967210517,88.37307729973493,43.929539023569006,-1.17295209545479e-7,1.18814586858227e-7,1
71,0.000173262457162899667856628682650,1.10958301893566e-8,4.77820778448266,-89.64110917352136,20.191557107536056,65.0734416128652,-29.756141922171423,97.90754994099062,21.252808466177363,-2.38103086691465e-7,2.60173639241215e-7,1
72,0.000960986005952436939114846836674,1.20720795371177e-8,82.67484505530419,-44.81889240689334,13.67544406779038,-26.05178428931781,-44.12181528174794,95.65359922385802,10.537793172118393,-3.35500226024300e-6,3.35686929886700e-6,1
73,0.000231558307923438030581642088634,1.76316731603778e-9,11.45028784913545,75.32551354880422,-27.848382385029538,78.3708823409695,-19.980887348614147,98.28913681966921,11.826678811618441,-4.74232329262418e-7,4.77301628812466e-7,1
74,0.000179645377450976133143142887683,4.18448416450606e-9,8.600886190945502,-46.47695472192086,-38.03387423393183,12.869968026748381,-30.366058625882218,99.7895354938468,19.579198628752458,-3.39196826463319e-7,3.47316257145240e-7,1
75,0.000261652346606086681334718546665,6.73967366317428e-9,10.404721769018607,-68.71237465737279,32.25193419068725,-82.727390723622,-86.35326122302791,94.91592320768757,29.644670614445744,-4.90136721035752e-7,5.03121764645790e-7,1
76,0.000626628487603405085956675968362,3.37709777306652e-9,26.925387719227587,81.07913317500851,43.812617590985866,-81.34323502991643,-80.00950664305199,85.01811169405855,17.12764018495243,-1.90770327356552e-6,1.90869994895139e-6,1
77,0.000401948589832347251676186727920,4.55908832126899e-9,12.44071362504772,65.84103967789514,62.640248961904206,66.18881355494005,-58.841511777053704,90.00711002790455,17.88677310636465,-8.00468508323691e-7,8.08489737818863e-7,1
78,0.0000797229704488076375279437257859,1.01315726116401e-8,0.871582379597811,-15.889507729645572,25.63530090606656,12.778147568111848,-62.37657012584403,98.72586892014333,73.30718463265177,-3.54573497349115e-8,5.57159017548667e-8,1
79,-0.00000167631008539416296779624507285,4.10519428420554e-9,1.5606679373556744,-35.112868836508255,-13.65044069620076,-81.74095186344353,3.115880426182983,79.28050573565444,52.38023625458803,-1.13111387625520e-7,1.21302635938617e-7,1
80,0.000182091445402018248115108556284,8.53995344938323e-9,5.363343839297642,-37.13090685314686,10.60197144669685,-61.2900975591627,-84.76870417716552,94.0637754202996,39.83704004755414,-2.63415147050700e-7,2.80346963864487e-7,1
81,0.0000616795960867303806347133887655,3.34989146712743e-9,6.737530030618316,-23.597111079572812,-41.49781260188379,-71.2574017402777,-3.5414073016772534,74.6283839409249,14.701930009597962,-6.92330546424295e-7,6.90803899534443e-7,1
82,0.000141216579547126758024944148673,1.13102089979057e-9,4.073846595553746,-68.23867015315415,-93.11750479378695,-6.6100757437779265,-45.90945826559294,92.44094863615422,29.814224642043307,-2.36139647190431e-7,2.35600054001722e-7,1
83,0.0000407142033949677893483153068299,5.60676002932895e-9,1.7775856571598467,33.47998303544202,-19.091422220192726,-15.295300976714785,-9.227935942628633,90.46068330275227,24.922428040932154,-8.91576094940434e-8,1.00354403708669e-7,1
84,0.000293869327795472827860590037119,4.70047208425961e-9,6.618183705785469,-26.33427657719527,-55.97813801061831,59.993580182810746,-72.15401523195715,91.28078201381203,24.95887041749493,-4.44648839182911e-7,4.53698053671738e-7,1
85,0.000174852821067139841066176431106,1.39555009414791e-8,4.711035324583037,28.898495513389065,4.8680529613666295,-89.40715658645841,-71.10351109594686,85.74069922437435,42.21557353657319,-3.12303023472339e-7,3.40034567687201e-7,1
86,-0.0000153302822225490455784052690191,3.19064895229496e-9,11.181152552008868,-83.57486646349832,-96.43471040086801,-95.88337029664828,7.65800056109272,97.12939282562128,8.30760995448353,-3.74257072172860e-7,3.72731443376587e-7,1
87,0.000178964087821082643708914261538,1.19657906977204e-8,10.071740745018644,-73.26428141163774,-80.72219866787675,-86.62046039064101,-42.345079801238185,96.8292793113681,25.104624080944692,-4.04167102871595e-7,4.27737476871574e-7,1
88,0.000408623865055397805009368417117,1.99427025281431e-8,19.9532225900074,62.2126030915482,92.70421119905578,36.14082699262724,-37.3904048743688,92.1802968668792,13.955665696589714,-1.01140084329318e-6,1.04934659845728e-6,1
89,0.0000926568651424960831137697669924,6.72763365252895e-9,7.774544180650352,-17.27163751180261,-35.228556790072844,-48.22774511817687,-8.727816380342517,92.82382751215376,15.923554391982487,-3.45707136851326e-7,3.58925384213885e-7,1
90,0.000176601254020420311103764521299,9.24350639272647e-9,6.993152799088648,96.74181538801548,88.84036350121147,-84.03962668228343,-78.30030067701195,98.25275202680291,35.450616163465924,-2.76261813222479e-7,2.94570852004019e-7,1
91,0.000330837549249907983059393323799,2.23042465256016e-9,22.775245835077,-75.95687774530653,85.46102341742164,10.868868040050913,-21.146289111974298,96.7682486863568,12.90528949313523,-9.33630641006917e-7,9.32947722990194e-7,1
92,0.000125140362227413358756078487488,4.97697100779442e-10,18.979772859470543,43.177343022671124,38.62172060877103,18.42190887252717,-6.0992170142274205,99.48949475492165,5.051484079418255,-6.11127258838893e-7,6.11279883077773e-7,1
93,0.0000800528581528296386601167844432,4.52140269373475e-9,4.384684800680034,-69.77283175683434,82.44820419775715,-46.55255205575093,-23.513087986992872,98.33649811527737,28.34850973512919,-1.68244085224454e-7,1.77222671942958e-7,1
94,0.000233420406321245744616851847120,1.37253305433252e-9,8.1347182771474,-20.017971411669407,-97.38998829655226,48.721684203182576,-29.977496869436465,92.70338259209906,17.14369256694005,-4.64200706924594e-7,4.66561094827029e-7,1
95,0.000167868260880529526508225801606,2.65274330553057e-10,6.315597603811909,-64.43539015437861,89.57623279553238,-63.58179013013707,-61.38604198765955,93.14271154652177,31.715184017301056,-3.25805405653839e-7,3.25724097284791e-7,1
96,-0.000149884415931358911224305363596,2.18096636948297e-10,-2.93258701903747,-4.535747292113697,89.30992997723823,39.72960980725426,94.18649236630469,91.27947161486487,52.722863688509214,-1.74353717263033e-7,1.74731083561081e-7,1
97,0.000292460989577228674778097694542,7.28397508827192e-10,3.415484586019062,14.13606200461706,65.66011444496127,76.36178372404717,-59.863285617274876,81.72095788528073,23.96671320228433,-4.42097441337377e-7,4.43293967069339e-7,1
98,0.000296679450447417752088907771935,1.05953761516414e-8,21.997386353807485,-43.35533561144997,1.2837348296689868,-93.98750995010855,-27.534690870144956,92.82693202311106,15.189728993506701,-1.01265353659769e-6,1.03186859883152e-6,1
